,Med,Eur,Pot4kw,EK,Nek,C1500,C1520,C2025,C2500,C3000,HEATING,COOLING
3688,0.245,0.127,0.228350427,0.225289,0.2444285,0.152768,0.198915295,0.280767101,0.341260788,0.414651667,0,0
3689,0.2065,0.127,0.167688177,0.186997,0.1831373,0.129303,0.167599767,0.229133681,0.267115068,0.341228333,0,0
3690,0.192,0.127,0.171191595,0.1835179,0.179975,0.116786,0.168091149,0.21993316,0.239896918,0.250986667,0,0
3691,0.2089,0.224,0.183630199,0.2243285,0.1923438,0.126489,0.198495807,0.248649132,0.33788339,0.409813333,0,0
3692,0.263,0.224,0.214491311,0.2720789,0.2202393,0.157488,0.208836801,0.313871354,0.404991781,0.43763,0,0
3693,0.2837,0.224,0.243525641,0.2609185,0.2523327,0.173524,0.221511879,0.31162066,0.406909589,0.465031667,0,0
3694,0.2942,0.224,0.257317236,0.2736825,0.2763966,0.177901,0.233329814,0.32531276,0.454046404,0.591761667,0,0
3695,0.2048,0.127,0.182845014,0.2026295,0.2002981,0.12844,0.166443711,0.23071224,0.310910445,0.325113333,0,0
3696,0.1296,0.127,0.111575356,0.1221515,0.1275063,0.094279,0.105982298,0.149855382,0.186335616,0.248875,0,0
3697,0.1055,0.084,0.098224074,0.1071873,0.1065258,0.089289,0.098771118,0.11730651,0.157064897,0.200331667,0,0
3698,0.0985,0.084,0.09721339,0.0999176,0.0986008,0.089094,0.097948059,0.113148003,0.128439897,0.150266667,0,0
3699,0.098,0.084,0.096939744,0.0981377,0.0981478,0.08928,0.097542391,0.112779514,0.125919178,0.144481667,0,0
3700,0.0991,0.084,0.09870057,0.098892,0.0995444,0.089066,0.097713587,0.114534549,0.129789212,0.15203,0,0
3701,0.1834,0.084,0.183270513,0.1850496,0.1843171,0.173143,0.181956755,0.199325781,0.218477226,0.241361667,0,0
3702,0.1443,0.084,0.144698575,0.1471698,0.1455355,0.131872,0.142557609,0.162468663,0.178966096,0.20264,0,0
3703,0.1177,0.084,0.112897293,0.1178099,0.1160851,0.098027,0.10789441,0.136309201,0.172058733,0.220963333,0,0
3704,0.1496,0.127,0.151990313,0.1458845,0.1525414,0.12993,0.143990761,0.168477431,0.180682705,0.183518333,0,0
3705,0.1712,0.127,0.16052906,0.1710303,0.1701919,0.140551,0.167708773,0.188099653,0.199214897,0.196171667,0,0
3706,0.178,0.224,0.182149288,0.1856867,0.1880135,0.154524,0.177183929,0.212347569,0.206016781,0.219258333,0,0
3707,0.203,0.224,0.188155983,0.2119544,0.2082364,0.144563,0.188187034,0.241916667,0.271737158,0.359843333,0,0
3708,0.3023,0.224,0.239441311,0.3590453,0.2554976,0.201193,0.271934006,0.355109201,0.385737158,0.475793333,0,0
3709,0.3361,0.224,0.272917236,0.4174747,0.2877914,0.184633,0.304625776,0.42325816,0.561533733,0.447481667,0,0
3710,0.2847,0.127,0.253545299,0.3276461,0.2697576,0.151175,0.264649146,0.366210417,0.435720034,0.512565,0,0
3711,0.2858,0.127,0.264336895,0.2965378,0.2838817,0.156013,0.247558385,0.357352431,0.434469521,0.568378333,0,0
3712,0.2315,0.127,0.234545442,0.2505457,0.2481013,0.143083,0.202208773,0.295641667,0.35743339,0.44097,0,0
3713,0.1857,0.127,0.180045869,0.1959162,0.197335,0.121563,0.160050233,0.238175,0.285387842,0.350285,0,0
3714,0.2407,0.224,0.218282051,0.2567082,0.2328022,0.178135,0.207829581,0.277982986,0.399846575,0.473113333,0,0
3715,0.3427,0.224,0.303225499,0.3293113,0.3131293,0.249058,0.295592935,0.384952691,0.465250342,0.495466667,0,0
3716,0.4201,0.224,0.336525926,0.4213159,0.3472204,0.270785,0.342404115,0.465298351,0.567782192,0.689191667,0,0
3717,0.2747,0.224,0.243958405,0.2586186,0.2569898,0.176805,0.219803261,0.316156424,0.40791524,0.437005,0,0
3718,0.2871,0.127,0.279468946,0.2791876,0.288248,0.174918,0.239503261,0.33421441,0.449805651,0.615091667,0,0
3719,0.1975,0.127,0.186346439,0.1942988,0.1928072,0.127088,0.167675699,0.228332292,0.294398801,0.346506667,0,0
3720,0.1172,0.084,0.10934886,0.1170301,0.1167372,0.094486,0.10629278,0.139931684,0.165701027,0.239306667,0,0
3721,0.1969,0.084,0.188603134,0.1894305,0.189791,0.1793,0.188683075,0.206224219,0.232086301,0.261241667,0,0
3722,0.0981,0.084,0.097275926,0.0987123,0.0983611,0.089359,0.097855823,0.112819184,0.126377055,0.14481,0,0
3723,0.0982,0.084,0.096946296,0.0985444,0.0980617,0.089107,0.097373292,0.113216493,0.126369863,0.144658333,0,0
3724,0.099,0.084,0.098482336,0.0995553,0.0994232,0.089068,0.097589208,0.114952951,0.128933733,0.14392,0,0
3725,0.1834,0.084,0.18209245,0.1838031,0.1834761,0.173322,0.182364752,0.198789323,0.217325514,0.24745,0,0
3726,0.1427,0.084,0.142213818,0.144491,0.143975,0.131377,0.141777096,0.160066753,0.176892295,0.193143333,0,0
3727,0.1234,0.127,0.111446581,0.1127789,0.1127872,0.095374,0.10809604,0.134055469,0.162532021,0.17937,0,0
3728,0.127,0.127,0.119703561,0.1160459,0.1207945,0.10124,0.119779814,0.132815365,0.161161644,0.17267,0,0
3729,0.1406,0.224,0.129834758,0.1370531,0.129794,0.110577,0.131197671,0.150635503,0.196949315,0.22362,0,0
3730,0.1574,0.224,0.133911681,0.1583817,0.1377273,0.114996,0.151763587,0.171398351,0.210143664,0.273946667,0,0
3731,0.2105,0.224,0.176594444,0.2594459,0.184528,0.140825,0.207419798,0.255528993,0.345281678,0.359458333,0,0
3732,0.3449,0.224,0.250024929,0.3936574,0.2552224,0.191534,0.267426242,0.427094705,0.474445719,0.584351667,0,0
3733,0.4039,0.127,0.251225926,0.4268615,0.2721695,0.200104,0.313658773,0.475064757,0.553295548,0.67989,0,0
3734,0.296,0.127,0.269489744,0.3161218,0.2847664,0.167022,0.249845652,0.361132813,0.515459418,0.600443333,0,0
3735,0.2932,0.127,0.293247578,0.3025331,0.3018957,0.16793,0.23936972,0.370131684,0.513668836,0.584131667,0,0
3736,0.2446,0.127,0.244292023,0.2618203,0.2578039,0.150409,0.209658696,0.315845573,0.388725685,0.402966667,0,0
3737,0.1976,0.224,0.183806838,0.1989699,0.2017187,0.127567,0.173276165,0.245712326,0.324934589,0.419868333,0,0
3738,0.2437,0.224,0.216053419,0.2389517,0.2389094,0.165789,0.222110093,0.265059722,0.416179966,0.559458333,0,0
3739,0.3536,0.224,0.310371368,0.3409479,0.3151526,0.237112,0.310905047,0.395548524,0.410955479,0.477948333,0,0
3740,0.4103,0.224,0.344293875,0.4299897,0.3600973,0.249722,0.353637578,0.461642101,0.586099658,0.622405,0,0
3741,0.3011,0.127,0.252979772,0.3002184,0.2509033,0.168936,0.244119953,0.334732552,0.48889589,0.600358333,0,0
3742,0.2893,0.127,0.268101567,0.2755268,0.2719712,0.165205,0.241674379,0.336328212,0.464281507,0.570806667,0,0
3743,0.207,0.084,0.187596439,0.1862079,0.1924202,0.124062,0.175264984,0.228252517,0.302138699,0.395633333,0,0
3744,0.1175,0.084,0.112199145,0.114749,0.1174512,0.094615,0.110062189,0.133407639,0.178580993,0.219748333,0,0
3745,0.1086,0.084,0.100462393,0.1117915,0.1050221,0.09038,0.100721661,0.117169271,0.171612842,0.18959,0,0
3746,0.0978,0.084,0.097733618,0.0983086,0.1019023,0.08914,0.097987966,0.115793837,0.131525171,0.14607,0,0
3747,0.0976,0.084,0.09757906,0.0982934,0.0990602,0.088938,0.097651475,0.113838802,0.126116096,0.144683333,0,0
3748,0.0981,0.084,0.099586467,0.0984665,0.1001904,0.089143,0.097559317,0.114417622,0.126801199,0.1436,0,0
3749,0.1826,0.084,0.18480057,0.18269,0.1852154,0.173322,0.181835481,0.199652604,0.210272774,0.229021667,0,0
3750,0.1888,0.127,0.184027493,0.1854659,0.1880727,0.173808,0.184393478,0.205831684,0.215614555,0.233688333,0,0
3751,0.1403,0.127,0.143902137,0.1367845,0.1427846,0.114828,0.132082298,0.163015885,0.183136301,0.24484,0,0
3752,0.1235,0.224,0.118229915,0.1222313,0.1204051,0.096669,0.116222438,0.138847049,0.157671404,0.19218,0,0
3753,0.1387,0.224,0.131890741,0.1408885,0.1321503,0.119246,0.137707686,0.151067014,0.175103596,0.245576667,0,0
3754,0.1566,0.224,0.161881339,0.1642878,0.1612697,0.143021,0.159501786,0.17465651,0.20161113,0.284371667,0,0
3755,0.1888,0.224,0.18944943,0.2316539,0.1875468,0.163674,0.164236102,0.263932639,0.300578082,0.353473333,0,0
3756,0.2987,0.127,0.244820228,0.3380939,0.2458639,0.203673,0.240698214,0.3817875,0.576093493,0.640215,0,0
3757,0.3327,0.127,0.245781481,0.3662383,0.2601386,0.191956,0.267501398,0.390552344,0.578123973,0.715396667,0,0
3758,0.3156,0.127,0.270726353,0.3000403,0.2864255,0.189245,0.242527252,0.359082986,0.432921062,0.559611667,0,0
3759,0.3031,0.127,0.289511823,0.2890493,0.2913596,0.173241,0.221395264,0.375730382,0.430796404,0.545243333,0,0
3760,0.2531,0.224,0.246501852,0.2256938,0.2559591,0.153439,0.191099301,0.298861458,0.374054795,0.38795,0,0
3761,0.195,0.224,0.182689601,0.170847,0.2035137,0.131193,0.154866149,0.232452517,0.30017774,0.371171667,0,0
3762,0.2445,0.224,0.205914957,0.2395721,0.2168538,0.185888,0.205312345,0.264202257,0.327307363,0.3984,0,0
3763,0.3527,0.224,0.292181909,0.3689764,0.3037605,0.265263,0.290770885,0.39946276,0.493733904,0.50441,0,0
3764,0.3714,0.127,0.327300997,0.419023,0.3375626,0.276366,0.32081382,0.440613628,0.597388014,0.626696667,0,0
3765,0.2567,0.127,0.265849003,0.2574707,0.2731503,0.166179,0.218696196,0.307836372,0.398312329,0.387748333,0,0
3766,0.2875,0.084,0.263080769,0.2661941,0.2719885,0.174939,0.227694643,0.338209983,0.412485788,0.431263333,0,0
3767,0.1957,0.084,0.184454986,0.1845935,0.1904088,0.132961,0.163190217,0.228919184,0.279922945,0.317643333,0,0
3768,0.1122,0.084,0.109036182,0.1099093,0.1144552,0.093864,0.106239907,0.129905208,0.159815753,0.228881667,0,0
3769,0.0988,0.084,0.097773504,0.1000919,0.1055684,0.089286,0.097952329,0.116814497,0.141409247,0.155168333,0,0
3770,0.0981,0.084,0.09697849,0.0992031,0.0987439,0.089509,0.097993168,0.113330035,0.127573973,0.14481,0,0
3771,0.0978,0.084,0.096720228,0.0981362,0.0980104,0.088882,0.097368634,0.112950608,0.12532911,0.1436,0,0
3772,0.099,0.084,0.097311396,0.0984916,0.0983407,0.088933,0.097415062,0.113776823,0.127507534,0.147581667,0,0
3773,0.0991,0.127,0.098120513,0.098399,0.1003832,0.089429,0.097543168,0.114624306,0.1306125,0.143801667,0,0
3774,0.1073,0.127,0.100038746,0.1045969,0.1042959,0.091193,0.099432298,0.123871962,0.142137842,0.148741667,0,0
3775,0.1458,0.224,0.147074929,0.1477887,0.1466943,0.129432,0.139901242,0.161960156,0.184706507,0.204203333,0,0
3776,0.1494,0.224,0.151148291,0.1522465,0.1514309,0.127498,0.148410093,0.169239497,0.179318151,0.192393333,0,0
3777,0.1793,0.224,0.161978632,0.1704416,0.1616492,0.142261,0.160831988,0.198200434,0.189611986,0.188011667,0,0
3778,0.1569,0.224,0.146226211,0.1523428,0.1510242,0.122743,0.144536957,0.182128125,0.166120719,0.165893333,0,0
3779,0.1955,0.127,0.185031909,0.2505687,0.2002261,0.156358,0.199635714,0.247728385,0.24622637,0.208288333,0,0
3780,0.3308,0.127,0.228021652,0.3302153,0.2468376,0.204742,0.274076941,0.363451736,0.426594178,0.371326667,0,0
3781,0.4,0.127,0.325450427,0.4330913,0.3165555,0.238798,0.326504425,0.442534722,0.568238699,0.729216667,0,0
3782,0.3536,0.127,0.293838604,0.3210996,0.2981532,0.211775,0.282663509,0.399502517,0.427265925,0.423696667,0,0
3783,0.3489,0.224,0.30892208,0.3215492,0.3120114,0.214833,0.277217547,0.387261024,0.421804795,0.504818333,0,0
3784,0.2515,0.224,0.235811823,0.2353805,0.2397645,0.143943,0.202131522,0.297688802,0.329504623,0.380683333,0,0
3785,0.2054,0.224,0.176892165,0.1912324,0.1851552,0.117352,0.174836724,0.222491493,0.279204795,0.306611667,0,0
3786,0.2386,0.224,0.222166239,0.2553844,0.2241461,0.154166,0.220945109,0.281360069,0.324235274,0.38862,0,0
3787,0.322,0.127,0.298038177,0.3597592,0.3099141,0.232052,0.296727873,0.391345313,0.408130993,0.442268333,0,0
3788,0.4224,0.127,0.360575071,0.4330521,0.3699912,0.276486,0.361186491,0.492667361,0.574178938,0.821791667,0,0
3789,0.2811,0.084,0.27364416,0.2634799,0.283724,0.168373,0.246987034,0.321913281,0.384382021,0.477755,0,0
3790,0.2927,0.084,0.296911681,0.2654742,0.3010707,0.177188,0.239300233,0.34748099,0.423392637,0.521023333,0,0
3791,0.2001,0.084,0.194119516,0.1885179,0.1985509,0.140411,0.168184394,0.235784375,0.281693322,0.428835,0,0
3792,0.117,0.084,0.114699145,0.1141888,0.1187362,0.095566,0.110451475,0.137773611,0.15551524,0.204075,0,0
3793,0.1015,0.084,0.101856268,0.103444,0.1050109,0.091321,0.09986646,0.119602691,0.1419375,0.203341667,0,0
3794,0.0984,0.084,0.09720057,0.0987105,0.0984844,0.090211,0.097753494,0.113475608,0.126944349,0.147938333,0,0
3795,0.0979,0.084,0.096655556,0.0982996,0.0979362,0.089031,0.097459006,0.112997569,0.125181507,0.1436,0,0
3796,0.189,0.084,0.18650698,0.1880816,0.1882442,0.178908,0.186963509,0.204521962,0.215221575,0.2331,0,0
3797,0.3069,0.084,0.303388034,0.3050131,0.3049383,0.296358,0.304013043,0.320770573,0.333831164,0.352318333,0,0
3798,0.148,0.084,0.144337322,0.1501469,0.1451558,0.131897,0.142030357,0.165468924,0.182946575,0.192725,0,0
3799,0.1195,0.084,0.108582051,0.1164236,0.1090792,0.092355,0.109799612,0.128870747,0.176008733,0.218168333,0,0
3800,0.128,0.084,0.113745299,0.117482,0.1160733,0.103523,0.11701514,0.137946788,0.158484075,0.16678,0,0
3801,0.1349,0.084,0.130507835,0.1310477,0.1352391,0.122083,0.128064596,0.154705729,0.173333904,0.174096667,0,0
3802,0.1584,0.084,0.140240883,0.1544003,0.1472969,0.132448,0.144156056,0.171322483,0.233816267,0.289203333,0,0
3803,0.2311,0.084,0.158672792,0.2345688,0.1704749,0.152802,0.170107531,0.254780382,0.326603938,0.482816667,0,0
3804,0.3193,0.084,0.244292023,0.3623669,0.244838,0.247138,0.268622904,0.367067101,0.472287842,0.556546667,0,0
3805,0.3603,0.084,0.276174074,0.425622,0.2733386,0.206788,0.285687267,0.429779167,0.619801027,0.682721667,0,0
3806,0.3014,0.084,0.271761681,0.2975915,0.2841377,0.177822,0.245433851,0.350238715,0.480343322,0.776893333,0,0
3807,0.3119,0.084,0.286703419,0.2777412,0.290327,0.170263,0.243531755,0.354646788,0.468603425,0.675668333,0,0
3808,0.2497,0.084,0.241718376,0.2336902,0.2365177,0.146385,0.203971584,0.281907378,0.366406849,0.51602,0,0
3809,0.1943,0.084,0.19424416,0.2008486,0.195095,0.12682,0.177083307,0.225454427,0.261092808,0.37251,0,0
3810,0.256,0.084,0.248152849,0.2554491,0.249391,0.177398,0.23459604,0.28692474,0.330892295,0.408558333,0,4.79E-05
3811,0.3495,0.084,0.312373647,0.3595786,0.3109045,0.238796,0.303497205,0.394848872,0.43352363,0.492448333,0,0
3812,0.4131,0.084,0.332679202,0.4400755,0.3431393,0.269577,0.341818789,0.448596875,0.529790753,0.522206667,0,0
3813,0.2734,0.084,0.259474359,0.2734624,0.2605353,0.170212,0.232606599,0.316746701,0.430375342,0.469395,0,0
3814,0.2894,0.084,0.294410114,0.2855201,0.2871328,0.179236,0.236242857,0.346824653,0.402729966,0.435508333,0,0
3815,0.201,0.084,0.193795869,0.1950015,0.1914441,0.132421,0.165016227,0.230688108,0.2788,0.308913333,0,0
3816,0.1191,0.084,0.10960698,0.1174815,0.1149416,0.093409,0.105763199,0.136189844,0.162298801,0.20306,0,0
3817,0.103,0.084,0.0977,0.1015499,0.1028725,0.089452,0.099161724,0.120246094,0.129751541,0.144003333,0,0
3818,0.0981,0.084,0.097088177,0.0984708,0.0991876,0.089386,0.097860248,0.113547135,0.127116952,0.145866667,0,0
